name,highway,mid_lat,mid_lon,elevation_m,drainage_dist_km,infra_risk,infra_risk_score
['Chhatrapati Shivaji Road'],['secondary'],19.445523950000002,72.79868625,9.0,0.10936760842948334,High,66.9
['Chhatrapati Shivaji Road'],['secondary'],19.445771,72.798994,9.0,0.065762847168754,High,67.5
['Evershine City Road'],['primary'],19.39968735,72.84077675,11.0,1.007000892838146,Medium,46.4
['Syama Prasad Mukherjee Road - Evershine City Road'],['primary'],19.40015666813671,72.84036012000446,11.0,1.02282673682634,Medium,46.2
['Vasai Road'],['primary'],19.40007876909103,72.84183921774142,11.0,0.8859490687560333,Medium,48.2
['Vasant Nagari Road'],['primary'],19.40218715,72.83435019999999,3.0,0.3293959460097721,High,84.6
['Vasant Nagari Road'],['primary'],19.40227127534133,72.83506004369302,11.0,0.3912047445602974,Medium,55.6
['Vasant Nagari Road'],['primary'],19.402898802794176,72.83244773556686,3.0,0.11001947118332342,High,87.8
,['primary'],19.403094258537244,72.83275664761013,3.0,0.1264089904597186,High,87.6
,['primary'],19.405510513246764,72.82814172546927,8.0,0.406837517219733,High,65.9
['Vasant Nagari Road'],['primary'],19.40568445434719,72.82803440169252,8.0,0.4038468215771864,High,65.9
['Vasant Nagari Road'],['residential'],19.409005595166924,72.82575545104694,8.0,0.2729057930057867,High,67.9
['Vasant Nagari Road'],['primary'],19.409531577667778,72.82600314232876,8.0,0.23425667565213457,High,68.5
['Achole Talao Ring Road'],['residential'],19.4109039,72.82765935,8.0,0.07190543780961284,High,70.9
,['residential'],19.4109515,72.82764995,8.0,0.07438284776242421,High,70.9
['Vasant Nagari Road'],['primary'],19.41163035254057,72.82693241986377,8.0,0.17971093387473963,High,69.3
['Gass Road'],['secondary'],19.411132350000003,72.79995985,9.0,0.08535646421166122,High,67.2
['Gass Road'],['secondary'],19.411555619798268,72.79994572617991,9.0,0.06853971354005012,High,67.5
['Dr Samel Road'],['residential'],19.41217269587973,72.8004875758623,9.0,0.016163475353302495,High,68.3
['Gass Road'],['secondary'],19.41293025,72.79936315,9.0,0.1656141160170878,High,66.0
['Gass Road'],['secondary'],19.413447078437166,72.7992607720819,9.0,0.21231166929717085,High,65.3
,['residential'],19.41300417435178,72.79979323470013,9.0,0.13634999572539525,High,66.5
['Vasant Nagari Road'],['primary'],19.41489575,72.82444285,3.0,0.4164248167804802,High,83.3
,['tertiary'],19.414878,72.82453865,3.0,0.40670508398347854,High,83.4
['Satpala - Wagholi Road'],['tertiary'],19.4157629676277,72.79931887710127,8.0,0.03011551080980795,High,71.5
['Station Road'],['secondary'],19.41466538122676,72.79968293008552,9.0,0.15145828773207548,High,66.2
['Station Road'],['secondary'],19.41593410311712,72.80022621739253,8.0,0.06479329284627108,High,71.0
['Dr Samel Road'],['residential'],19.415821714315474,72.80087497941001,8.0,0.12819636372479648,High,70.1
['Station Road'],['secondary'],19.41593410311712,72.80022621739255,8.0,0.0647932928474855,High,71.0
['Station Road'],['secondary'],19.416627929699473,72.800962872175,8.0,0.07878089111979371,High,70.8
['Bolinj Sopara Road'],['secondary'],19.4171884,72.80084395,8.0,0.0491290880996084,High,71.3
['Station Road'],['secondary'],19.416627929699473,72.800962872175,8.0,0.07878089111979371,High,70.8
['Station Road'],['secondary'],19.41763144977693,72.80122449837756,8.0,0.10671717572574115,High,70.4
['Station Road'],['secondary'],19.4183096,72.80149065,8.0,0.1780837663787616,High,69.3
,['residential'],19.418364304974922,72.80078532029077,8.0,0.1426064849363064,High,69.9
['Station Road'],['secondary'],19.41763144977693,72.80122449837755,8.0,0.1067171757243974,High,70.4
,['residential'],19.41932585,72.80442565,8.0,0.022642450924554983,High,71.7
['Station Road'],['secondary'],19.419292299766827,72.80437391099277,8.0,0.015799269119342044,High,71.8
,['residential'],19.418771310217483,72.8047623111844,8.0,0.01798811501447412,High,71.7
['Manvel Pada'],['secondary'],19.42195715,72.8228557,7.0,0.8503667748787744,High,62.7
,['residential'],19.42129583211332,72.8231285189729,7.0,0.7770214958432019,High,63.8
['Vasant Nagari Road'],['secondary'],19.42178367083122,72.82253164398657,7.0,0.8623301133437383,High,62.6
,['residential'],19.424857895894068,72.82272121375968,7.0,1.1131867029819928,Medium,58.8
['Manvel Pada'],['secondary'],19.42427115249831,72.82142957235091,7.0,1.1469958217290854,Medium,58.3
['Manvel Pada'],['secondary'],19.424192186601815,72.82199736921929,7.0,1.1000552759515823,Medium,59.0
['Tulinj Road'],['secondary'],19.425102946723626,72.83042307362687,137.0,0.9795420565642103,Low,15.3
,['residential'],19.423689099237386,72.83223982800219,17.0,0.8980865059933809,Low,27.0
['Palhar Road'],['secondary'],19.424328796313652,72.83257914924503,17.0,0.9784301840850597,Low,25.8
,['secondary_link'],19.426172349999998,72.8385899,20.0,1.5394529826358743,Low,6.9
['Palhar Road'],['secondary'],19.425872358570558,72.83801502712168,20.0,1.4709361257583524,Low,7.9
,['residential'],19.42662712147804,72.82885672283152,137.0,1.1270658191613359,Low,13.1
['Tulinj Road'],['secondary'],19.425604703787215,72.82801592344018,137.0,1.0148650333221523,Low,14.8
['Tulinj Road'],['secondary'],19.425102946723626,72.83042307362687,137.0,0.9795420565642103,Low,15.3
['Manvel Pada'],['secondary'],19.42653525,72.82135360000001,8.0,0.9739725763096585,Medium,57.4
['Manvel Pada'],['secondary'],19.426849087598573,72.82170353695133,8.0,0.9691842956354833,Medium,57.5
,['residential'],19.426241470477848,72.82165034440351,8.0,1.0196236942830186,Medium,56.7
['Manvel Pada'],['secondary'],19.427684999066,72.82205366315951,8.0,0.9244201914073125,Medium,58.1
['Manvel Pada'],['secondary'],19.42684908759857,72.82170353695132,8.0,0.9691842956348188,Medium,57.5
['Vijay Nagar Road'],['tertiary'],19.427303525593143,72.82274094643718,8.0,0.9861433714408377,Medium,57.2
,['residential'],19.42920225,72.84656465,23.0,0.9652988106693282,Low,15.5
,['residential'],19.429011199999998,72.84669265,23.0,0.9600228209473036,Low,15.6
['Palhar Road'],['secondary'],19.428813779818523,72.8459300108984,23.0,1.0466615288000582,Low,14.3
['Manvel Pada'],['secondary'],19.42942665,72.8227043,8.0,0.7598899110113013,High,60.6
,['living_street'],19.42959049101357,72.82346660415155,8.0,0.7758959350781273,High,60.4
,['tertiary'],19.429785223416722,72.82198903366219,8.0,0.6984738684533363,High,61.5
['Manvel Pada'],['secondary'],19.43006400312279,72.82282478089488,8.0,0.6986714894117997,High,61.5
['Palhar Road'],['secondary'],19.436670200000002,72.866454,44.0,0.9377671955963834,Low,15.9
,['residential'],19.435712359954593,72.86670164637248,44.0,0.9005939728689037,Low,16.5
,['residential'],19.43806395,72.87048315000001,44.0,0.7446614169304485,Low,18.8
['Palhar Road'],['secondary'],19.43789536673692,72.87027495576015,44.0,0.7536765117081424,Low,18.7
['Manvel Pada'],['secondary'],19.437971500000003,72.82318799999999,10.0,0.11802645084590022,High,63.2
['Manvel Pada'],['secondary'],19.43868191514879,72.82320760741493,10.0,0.0829876268987509,High,63.8
,['residential'],19.43821884868256,72.82395781999239,10.0,0.154727989785841,High,62.7
['Central Park Road'],['residential'],19.43881285,72.81713005,10.0,0.08412447038422224,High,63.7
,['tertiary'],19.4393658,72.8168056,10.0,0.01897914285605132,High,64.7
['Station Rd'],['secondary'],19.444621599999998,72.79394005,3.0,0.3318617057195835,High,84.5
['Bolinj Sopara Rd'],['secondary'],19.443990475698083,72.79427671495392,3.0,0.3724412670320849,High,83.9
,['residential'],19.445197249965535,72.79413730980471,3.0,0.3626000978888509,High,84.1
['Chhatrapati Shivaji Road'],['secondary'],19.444469496063416,72.7963656808879,4.0,0.3325352158178541,High,81.0
['Manvel Pada'],['secondary'],19.44934759174673,72.81692574647013,11.0,0.07201208704983043,High,60.4
['Manvel Pada'],['secondary'],19.448792405402084,72.81751161344765,11.0,0.10567388660674022,Medium,59.9
,['residential'],19.44995152412666,72.81796149464647,11.0,0.0,High,61.5
,['residential'],19.34242550440983,72.84038341680495,0.0,0.03135114903783556,High,99.5
['Chikhaldongari Road'],['tertiary'],19.4691107,72.8041859,4.0,0.22793936729555464,High,82.6
['Dongre Road'],['tertiary'],19.46811415124217,72.80295882644148,4.0,0.30784130903543394,High,81.4
,['tertiary'],19.467905299999998,72.8075142,3.0,0.5867339336139226,High,80.7
,['tertiary'],19.469033900379554,72.80803989925613,3.0,0.5806762245759628,High,80.8
,['tertiary'],19.481329067045326,72.79633613406273,2.0,1.0188452033814832,High,77.7
['Chikhaldongari Rd'],['tertiary'],19.479787930611852,72.79181743239694,2.0,0.7135039368268229,High,82.3
['Chikhaldongari Road'],['tertiary'],19.478226233661953,72.79706547431388,2.0,0.7939678664135327,High,81.1
['Club One Road'],['tertiary'],19.4702158,72.80869645,3.0,0.620555453610819,High,80.2
,['tertiary'],19.47082357228784,72.80895832526471,3.0,0.6452442121225099,High,79.8
,['tertiary'],19.4716744,72.80328845,4.0,0.04746411381113807,High,85.3
,['tertiary'],19.4681118,72.8047691,4.0,0.3563312416898823,High,80.7
['Chikhaldongari Road'],['tertiary'],19.4685817,72.80446285,4.0,0.29415728428473215,High,81.6
,['tertiary'],19.47151225,72.80547634999999,3.0,0.26802810466885163,High,85.5
,['tertiary'],19.472130677120898,72.80542836796356,3.0,0.288860788762407,High,85.2
['Club One Road'],['tertiary'],19.47057165,72.80779375,3.0,0.5170875118397203,High,81.7
,['residential'],19.47118170582855,72.80801258646156,3.0,0.5412642838872055,High,81.4
['Chikhaldongari Road'],['tertiary'],19.47221705,72.80178585,4.0,0.10688301097334862,High,84.4
,['residential'],19.4721919,72.80182425000001,4.0,0.10262639824541153,High,84.5
,['residential'],19.471506026565315,72.80089841861718,4.0,0.2164830602253636,High,82.8
,['tertiary'],19.4758421,72.80671914999999,3.0,0.12192766806596828,High,87.7
['Siddhivinayak Mandir Road'],['tertiary'],19.474812519757165,72.80769518652204,3.0,0.2155737335911161,High,86.3
,['tertiary'],19.470252950000003,72.80341845000001,4.0,0.07602853296274104,High,84.9
['Chikhaldongari Road'],['tertiary'],19.47120176766251,72.80259322277992,4.0,0.03834182902579396,High,85.4
,['tertiary'],19.467448349999998,72.80803315,3.0,0.6629646713250694,High,79.6
['Ram Mandir Road'],['secondary'],19.467749903324094,72.808300803841,3.0,0.6695163133844079,High,79.5
['Club One Road'],['tertiary'],19.4708447636203,72.80550524467482,3.0,0.2619517830772989,High,85.6
['Club One Road'],['tertiary'],19.47078126616524,72.80662590706838,3.0,0.3864733095090234,High,83.7
['Ram Mandir Road'],['tertiary'],19.468351209627368,72.80940657110061,3.0,0.7495632867486618,High,78.3
['Ram Mandir Road'],['tertiary'],19.469311203500823,72.80984848810462,3.0,0.7641573923931576,High,78.0
,['residential'],19.46859004702032,72.81003839864066,3.0,0.8062608998358288,High,77.4
['Chhatrapati Shivaji Road'],['secondary'],19.4473517,72.80100064999999,9.0,0.21354525732602295,High,65.3
,['tertiary'],19.4471652,72.80083075,9.0,0.18826029302947053,High,65.7
,['tertiary'],19.44724359833636,72.80070793208928,9.0,0.18126047280191707,High,65.8
['Chhatrapati Shivaji Road'],['secondary'],19.44844865,72.80248045,9.0,0.2584943882509792,High,64.6
,['residential'],19.4482732,72.80217834999999,9.0,0.2950632032429337,High,64.1
,['residential'],19.448200649999997,72.7999106,9.0,0.12722248245664386,High,66.6
,['tertiary'],19.447784241566055,72.80031730291469,9.0,0.14679634304621328,High,66.3
['Chhatrapati Shivaji Road'],['secondary'],19.4489299,72.80317425000001,9.0,0.17605154999844785,High,65.9
,['residential'],19.448580749999998,72.80278390000001,9.0,0.2227043869336731,High,65.2
,['residential'],19.449346928277905,72.80240233030614,9.0,0.2500796287185792,High,64.7
,['residential'],19.44855115,72.801975,9.0,0.31195707452012894,High,63.8
,['residential'],19.4488347,72.8018627,9.0,0.32179357015006227,High,63.7
,['residential'],19.448363886257916,72.80135732597422,9.0,0.2781330427381015,High,64.3
,['residential'],19.4488347,72.8018627,9.0,0.32179357015006227,High,63.7
['Chhatrapati Shivaji Road'],['secondary'],19.449322599999995,72.8037617,9.0,0.10574967969341793,High,66.9
,['residential'],19.449352156098765,72.80350352610154,9.0,0.13386844205945223,High,66.5
['Chhatrapati Shivaji Road'],['secondary'],19.44959575,72.804123,9.0,0.06206319509205375,High,67.6
,['residential'],19.449543199999997,72.80389525000001,9.0,0.08776803606341549,High,67.2
,['residential'],19.449944266681168,72.79977520449236,9.0,0.2768105727973831,High,64.3
,['residential'],19.450176658640206,72.79903340162922,9.0,0.28540882497145925,High,64.2
,['residential'],19.449185646204032,72.79978864079312,9.0,0.20035917820760904,High,65.5
,['residential'],19.450248549999998,72.8000769,9.0,0.23390248600591185,High,65.0
,['residential'],19.44999003327819,72.80100532390158,9.0,0.23331948211259135,High,65.0
,['residential'],19.449944266681168,72.79977520449238,9.0,0.2768105727979183,High,64.3
,['residential'],19.4501911,72.8020234,9.0,0.20740747273404597,High,65.4
,['residential'],19.449346928277905,72.80240233030617,9.0,0.2500796287156659,High,64.7
,['residential'],19.44999003327819,72.80100532390158,9.0,0.23331948211259135,High,65.0
,['residential'],19.4504485,72.80235045,9.0,0.1845745316431867,High,65.7
,['residential'],19.450482800000003,72.80191475,9.0,0.1747776974693458,High,65.9
,['residential'],19.4501911,72.8020234,9.0,0.20740747273404597,High,65.4
,['tertiary'],19.45011485,72.7984776,9.0,0.27007844814139964,High,64.4
,['residential'],19.450176658640206,72.79903340162923,9.0,0.2854088249715535,High,64.2
,['residential'],19.4504485,72.80235045,9.0,0.1845745316431867,High,65.7
,['residential'],19.450834633491915,72.80194980805967,9.0,0.13573379143064324,High,66.5
,['residential'],19.451411152500604,72.80234766849473,9.0,0.0851310352966419,High,67.2
,['residential'],19.4514111525006,72.8023476684947,9.0,0.08513103529549265,High,67.2
['Bypass Road'],['secondary'],19.453238849999998,72.80388989999999,9.0,0.026986098130965846,High,68.1
['Bypass Road'],['secondary'],19.453520249999997,72.80377525,9.0,0.05658540108156646,High,67.7
,['tertiary'],19.45323545,72.7982765,9.0,0.04026440611031554,High,67.9
,['tertiary'],19.45330927559289,72.79965596256262,9.0,0.06233647867261693,High,67.6
,['tertiary'],19.45331445,72.8011267,9.0,0.11958360781092249,High,66.7
['Tirupati Nagar Rd'],['tertiary'],19.453329788232665,72.80170432278142,9.0,0.1362281117590218,High,66.5
,['residential'],19.45380765,72.77661405,5.0,0.9089901545900324,High,68.9
['Chalpeth Road'],['tertiary'],19.452885344084773,72.77640557670232,5.0,0.9869944107255019,High,67.7
['Chalpeth Road'],['tertiary'],19.454490012528147,72.77631182274882,5.0,0.899456592706836,High,69.0
['West End Road'],['residential'],19.45501535,72.801096,5.0,0.2833113594770686,High,78.3
,['tertiary'],19.45468374682974,72.80112693162633,9.0,0.251825235103807,High,64.7
,['residential'],19.455031764343463,72.80148612909038,5.0,0.30505072211981854,High,77.9
,['residential'],19.4550371,72.7986451,5.0,0.23735628100983414,High,78.9
,['residential'],19.455024950000002,72.7990707,5.0,0.24210165223944247,High,78.9
,['residential'],19.4550371,72.7986451,5.0,0.23735628100983414,High,78.9
,['tertiary'],19.454163450000003,72.7982508,9.0,0.14177022693335428,High,66.4
,['residential'],19.4550602,72.79819665,5.0,0.24110733898885028,High,78.9
,['residential'],19.457581817327295,72.77829799723501,3.0,0.5797666221844363,High,80.8
['Chalpeth Road'],['tertiary'],19.45734740032755,72.77639989130721,3.0,0.6401748181404985,High,79.9
['Chalpeth Road'],['tertiary'],19.45808792118004,72.77630994271449,3.0,0.5576252483610386,High,81.1
['Ambo Patil Road'],['residential'],19.45829355198451,72.79949459373786,5.0,0.607942371963688,High,73.4
,['residential'],19.45824360155214,72.80048336181974,5.0,0.6174608615707224,High,73.2
,['residential'],19.459005150022893,72.7999577039803,5.0,0.6932181657247163,High,72.1
,['residential'],19.459710549999997,72.79995285000001,5.0,0.7707080868690976,High,70.9
['D Mart Road'],['tertiary'],19.45968535,72.7996064,5.0,0.7626775757616374,High,71.1
,['residential'],19.45900515002289,72.79995770398031,5.0,0.6932181657245413,High,72.1
['D Mart Road'],['tertiary'],19.4597088,72.79903085000001,5.0,0.7576795101680265,High,71.1
,['residential'],19.4597227,72.79926069999999,5.0,0.7617230362191156,High,71.1
,['tertiary'],19.459216321605776,72.79822079064498,5.0,0.7010377585975838,High,72.0
['Chalpeth Road'],['tertiary'],19.460657349999998,72.77641539999999,3.0,0.2739599723229777,High,85.4
['Chalpeth Road'],['tertiary'],19.460802049999998,72.77644140000001,3.0,0.2583968864703984,High,85.6
,['residential'],19.46073325,72.77597365,3.0,0.26413050533718063,High,85.5
,['tertiary'],19.4616482,72.8010359,5.0,0.9505586105566856,High,68.2
,['tertiary'],19.46161622547019,72.80065222896468,5.0,0.9908678519287991,High,67.6
['Veer Savarkar Road'],['primary'],19.46329095,72.81460175000001,11.0,0.6176327510541666,Medium,52.2
['Veer Savarkar Road'],['primary'],19.463989184835796,72.81472245223159,11.0,0.6740511755616414,Medium,51.4
,['residential'],19.46350421372601,72.81415213754941,11.0,0.5910086613613451,Medium,52.6
,['residential'],19.464200249999998,72.812459,11.0,0.5217460150572099,Medium,53.7
,['residential'],19.46402413968059,72.81291787426329,11.0,0.5349047294702953,Medium,53.5
,['residential'],19.464551172817,72.81258663705067,11.0,0.5623446886087249,Medium,53.1
['Veer Savarkar Road'],['primary'],19.4650320142478,72.81493924973954,3.0,0.7685608928499521,High,78.0
['Veer Savarkar Road'],['primary'],19.463989184835796,72.81472245223159,11.0,0.6740511755616414,Medium,51.4
,['residential'],19.466337620655697,72.81298072848604,3.0,0.7574585263417611,High,78.1
['Veer Savarkar Road'],['primary'],19.4669173,72.81578454999999,28.0,0.9852013263480988,Low,15.2
['Veer Savarkar Road'],['primary'],19.46640152063422,72.81552387727616,28.0,0.9231385497723736,Low,16.2
['Naringi Rd'],['tertiary'],19.467068973892953,72.81511289287994,28.0,0.9514030388033012,Low,15.7
