date,precipitation_mm,rain_mm,latitude,longitude,elevation_m,building_count,drainage_dist_km,flood_risk,flood_risk_score,is_known_flood_event
2019-10-28,2.9,2.9,19.3,72.76,0.0,0,2.721677357241117,Low,26.4,False
2019-10-29,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-10-30,1.2,1.2,19.3,72.76,0.0,0,2.721677357241117,Low,25.6,False
2019-10-31,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-01,20.3,20.3,19.3,72.76,0.0,0,2.721677357241117,Medium,35.1,False
2019-11-02,0.2,0.2,19.3,72.76,0.0,0,2.721677357241117,Low,25.1,False
2019-11-03,0.1,0.1,19.3,72.76,0.0,0,2.721677357241117,Low,25.1,False
2019-11-04,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-05,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-06,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-07,2.8,2.8,19.3,72.76,0.0,0,2.721677357241117,Low,26.4,False
2019-11-08,5.5,5.5,19.3,72.76,0.0,0,2.721677357241117,Low,27.8,False
2019-11-09,2.6,2.6,19.3,72.76,0.0,0,2.721677357241117,Low,26.3,False
2019-11-10,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-11,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-12,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-13,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-14,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-15,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-16,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-17,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-18,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-19,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-20,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-21,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-22,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-23,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-24,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-25,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-26,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-27,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-28,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-29,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-11-30,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-01,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-02,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-03,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-04,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-05,0.9,0.9,19.3,72.76,0.0,0,2.721677357241117,Low,25.4,False
2019-12-06,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-07,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-08,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-09,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-10,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-11,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-12,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-13,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-14,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-15,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-16,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-17,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-18,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-19,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-20,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-21,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-22,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-23,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-24,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-25,0.1,0.1,19.3,72.76,0.0,0,2.721677357241117,Low,25.1,False
2019-12-26,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-27,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-28,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-29,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-30,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2019-12-31,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-01,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-02,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-03,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-04,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-05,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-06,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-07,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-08,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-09,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-10,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-11,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-12,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-13,0.4,0.4,19.3,72.76,0.0,0,2.721677357241117,Low,25.2,False
2020-01-14,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-15,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-16,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-17,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-18,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-19,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-20,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-21,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-22,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-23,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-24,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-25,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-26,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-27,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-28,1.0,1.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.5,False
2020-01-29,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-30,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-01-31,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-01,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-02,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-03,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-04,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-05,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-06,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-07,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-08,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-09,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-10,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-11,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-12,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-13,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-14,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-15,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-16,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-17,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-18,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-19,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-20,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-21,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-22,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-23,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-24,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-25,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-26,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-27,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-28,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-02-29,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-01,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-02,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-03,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-04,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-05,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-06,0.2,0.2,19.3,72.76,0.0,0,2.721677357241117,Low,25.1,False
2020-03-07,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-08,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-09,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-10,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-11,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-12,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-13,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-14,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-15,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-16,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-17,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-18,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-19,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-20,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-21,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-22,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-23,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-24,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-25,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-26,0.2,0.2,19.3,72.76,0.0,0,2.721677357241117,Low,25.1,False
2020-03-27,0.2,0.2,19.3,72.76,0.0,0,2.721677357241117,Low,25.1,False
2020-03-28,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-29,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-30,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-03-31,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-01,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-02,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-03,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-04,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-05,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-06,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-07,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-08,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-09,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-10,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-11,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-12,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-13,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-14,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-15,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-16,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-17,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-18,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-19,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-20,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-21,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-22,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-23,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-24,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-25,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-26,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-27,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-28,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-29,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-04-30,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-01,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-02,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-03,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-04,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-05,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-06,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-07,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-08,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-09,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-10,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-11,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-12,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-13,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-14,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-15,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-16,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-17,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-18,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-19,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-20,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-21,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-22,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-23,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-24,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-25,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-26,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-27,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-28,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-29,0.0,0.0,19.3,72.76,0.0,0,2.721677357241117,Low,25.0,False
2020-05-30,0.5,0.5,19.3,72.76,0.0,0,2.721677357241117,Low,25.2,False
2020-05-31,0.2,0.2,19.3,72.76,0.0,0,2.721677357241117,Low,25.1,False
2020-06-01,2.6,2.6,19.3,72.76,0.0,0,2.721677357241117,Low,26.3,False
2020-06-02,10.8,10.8,19.3,72.76,0.0,0,2.721677357241117,Medium,30.4,False
2020-06-03,155.5,155.5,19.3,72.76,0.0,0,2.721677357241117,High,85.0,False
2020-06-04,10.1,10.1,19.3,72.76,0.0,0,2.721677357241117,Medium,30.1,False
2020-06-05,7.0,7.0,19.3,72.76,0.0,0,2.721677357241117,Low,28.5,False
2020-06-06,9.2,9.2,19.3,72.76,0.0,0,2.721677357241117,Low,29.6,False
2020-06-07,5.1,5.1,19.3,72.76,0.0,0,2.721677357241117,Low,27.6,False
2020-06-08,12.6,12.6,19.3,72.76,0.0,0,2.721677357241117,Medium,31.3,False
2020-06-09,3.8,3.8,19.3,72.76,0.0,0,2.721677357241117,Low,26.9,False
2020-06-10,6.1,6.1,19.3,72.76,0.0,0,2.721677357241117,Low,28.1,False
2020-06-11,8.5,8.5,19.3,72.76,0.0,0,2.721677357241117,Low,29.2,False
2020-06-12,7.5,7.5,19.3,72.76,0.0,0,2.721677357241117,Low,28.8,False
2020-06-13,9.1,9.1,19.3,72.76,0.0,0,2.721677357241117,Low,29.6,False
2020-06-14,3.5,3.5,19.3,72.76,0.0,0,2.721677357241117,Low,26.8,False
2020-06-15,10.0,10.0,19.3,72.76,0.0,0,2.721677357241117,Medium,30.0,False
2020-06-16,19.6,19.6,19.3,72.76,0.0,0,2.721677357241117,Medium,34.8,False
2020-06-17,7.1,7.1,19.3,72.76,0.0,0,2.721677357241117,Low,28.6,False
2020-06-18,28.1,28.1,19.3,72.76,0.0,0,2.721677357241117,Medium,39.0,False
2020-06-19,4.7,4.7,19.3,72.76,0.0,0,2.721677357241117,Low,27.4,False
2020-06-20,3.7,3.7,19.3,72.76,0.0,0,2.721677357241117,Low,26.9,False
2020-06-21,8.0,8.0,19.3,72.76,0.0,0,2.721677357241117,Low,29.0,False
2020-06-22,6.6,6.6,19.3,72.76,0.0,0,2.721677357241117,Low,28.3,False
2020-06-23,6.4,6.4,19.3,72.76,0.0,0,2.721677357241117,Low,28.2,False
2020-06-24,3.1,3.1,19.3,72.76,0.0,0,2.721677357241117,Low,26.6,False
2020-06-25,2.3,2.3,19.3,72.76,0.0,0,2.721677357241117,Low,26.1,False
2020-06-26,1.1,1.1,19.3,72.76,0.0,0,2.721677357241117,Low,25.6,False
2020-06-27,2.5,2.5,19.3,72.76,0.0,0,2.721677357241117,Low,26.2,False
2020-06-28,7.1,7.1,19.3,72.76,0.0,0,2.721677357241117,Low,28.6,False
2020-06-29,18.8,18.8,19.3,72.76,0.0,0,2.721677357241117,Medium,34.4,False
2020-06-30,9.6,9.6,19.3,72.76,0.0,0,2.721677357241117,Low,29.8,False
2020-07-01,6.6,6.6,19.3,72.76,0.0,0,2.721677357241117,Low,28.3,False
2020-07-02,11.8,11.8,19.3,72.76,0.0,0,2.721677357241117,Medium,30.9,False
2020-07-03,31.8,31.8,19.3,72.76,0.0,0,2.721677357241117,Medium,40.9,False
2020-07-04,237.5,237.5,19.3,72.76,0.0,0,2.721677357241117,High,85.0,False
2020-07-05,59.4,59.4,19.3,72.76,0.0,0,2.721677357241117,Medium,54.7,False
2020-07-06,31.8,31.8,19.3,72.76,0.0,0,2.721677357241117,Medium,40.9,False
2020-07-07,29.4,29.4,19.3,72.76,0.0,0,2.721677357241117,Medium,39.7,False
2020-07-08,17.2,17.2,19.3,72.76,0.0,0,2.721677357241117,Medium,33.6,False
2020-07-09,10.5,10.5,19.3,72.76,0.0,0,2.721677357241117,Medium,30.2,False
2020-07-10,10.5,10.5,19.3,72.76,0.0,0,2.721677357241117,Medium,30.2,False
2020-07-11,11.3,11.3,19.3,72.76,0.0,0,2.721677357241117,Medium,30.6,False
2020-07-12,14.3,14.3,19.3,72.76,0.0,0,2.721677357241117,Medium,32.1,False
2020-07-13,32.0,32.0,19.3,72.76,0.0,0,2.721677357241117,Medium,41.0,False
2020-07-14,28.3,28.3,19.3,72.76,0.0,0,2.721677357241117,Medium,39.1,False
2020-07-15,36.2,36.2,19.3,72.76,0.0,0,2.721677357241117,Medium,43.1,False
2020-07-16,50.5,50.5,19.3,72.76,0.0,0,2.721677357241117,Medium,50.2,False
2020-07-17,28.0,28.0,19.3,72.76,0.0,0,2.721677357241117,Medium,39.0,False
2020-07-18,11.2,11.2,19.3,72.76,0.0,0,2.721677357241117,Medium,30.6,False
2020-07-19,7.4,7.4,19.3,72.76,0.0,0,2.721677357241117,Low,28.7,False
2020-07-20,6.3,6.3,19.3,72.76,0.0,0,2.721677357241117,Low,28.1,False
2020-07-21,6.1,6.1,19.3,72.76,0.0,0,2.721677357241117,Low,28.1,False
2020-07-22,1.9,1.9,19.3,72.76,0.0,0,2.721677357241117,Low,25.9,False
2020-07-23,6.0,6.0,19.3,72.76,0.0,0,2.721677357241117,Low,28.0,False
2020-07-24,13.4,13.4,19.3,72.76,0.0,0,2.721677357241117,Medium,31.7,False
2020-07-25,5.5,5.5,19.3,72.76,0.0,0,2.721677357241117,Low,27.8,False
2020-07-26,4.3,4.3,19.3,72.76,0.0,0,2.721677357241117,Low,27.1,False
2020-07-27,12.3,12.3,19.3,72.76,0.0,0,2.721677357241117,Medium,31.1,False
2020-07-28,7.8,7.8,19.3,72.76,0.0,0,2.721677357241117,Low,28.9,False
2020-07-29,22.4,22.4,19.3,72.76,0.0,0,2.721677357241117,Medium,36.2,False
2020-07-30,29.4,29.4,19.3,72.76,0.0,0,2.721677357241117,Medium,39.7,False
2020-07-31,13.2,13.2,19.3,72.76,0.0,0,2.721677357241117,Medium,31.6,False
2020-08-01,3.3,3.3,19.3,72.76,0.0,0,2.721677357241117,Low,26.6,False
2020-08-02,1.5,1.5,19.3,72.76,0.0,0,2.721677357241117,Low,25.8,False
2020-08-03,12.0,12.0,19.3,72.76,0.0,0,2.721677357241117,Medium,31.0,False
2020-08-04,254.3,254.3,19.3,72.76,0.0,0,2.721677357241117,High,85.0,False
2020-08-05,286.1,286.1,19.3,72.76,0.0,0,2.721677357241117,High,85.0,False
2020-08-06,104.2,104.2,19.3,72.76,0.0,0,2.721677357241117,High,77.1,False
2020-08-07,10.7,10.7,19.3,72.76,0.0,0,2.721677357241117,Medium,30.4,False
2020-08-08,7.2,7.2,19.3,72.76,0.0,0,2.721677357241117,Low,28.6,False
2020-08-09,4.2,4.2,19.3,72.76,0.0,0,2.721677357241117,Low,27.1,False
2020-08-10,14.0,14.0,19.3,72.76,0.0,0,2.721677357241117,Medium,32.0,False
2020-08-11,24.5,24.5,19.3,72.76,0.0,0,2.721677357241117,Medium,37.2,False
2020-08-12,36.6,36.6,19.3,72.76,0.0,0,2.721677357241117,Medium,43.3,False
2020-08-13,19.5,19.5,19.3,72.76,0.0,0,2.721677357241117,Medium,34.8,False
2020-08-14,49.6,49.6,19.3,72.76,0.0,0,2.721677357241117,Medium,49.8,False
2020-08-15,31.9,31.9,19.3,72.76,0.0,0,2.721677357241117,Medium,41.0,False
2020-08-16,26.2,26.2,19.3,72.76,0.0,0,2.721677357241117,Medium,38.1,False
2020-08-17,28.4,28.4,19.3,72.76,0.0,0,2.721677357241117,Medium,39.2,False
2020-08-18,13.8,13.8,19.3,72.76,0.0,0,2.721677357241117,Medium,31.9,False
2020-08-19,11.5,11.5,19.3,72.76,0.0,0,2.721677357241117,Medium,30.8,False
2020-08-20,23.6,23.6,19.3,72.76,0.0,0,2.721677357241117,Medium,36.8,False
2020-08-21,32.6,32.6,19.3,72.76,0.0,0,2.721677357241117,Medium,41.3,False
2020-08-22,18.1,18.1,19.3,72.76,0.0,0,2.721677357241117,Medium,34.0,False
2020-08-23,7.0,7.0,19.3,72.76,0.0,0,2.721677357241117,Low,28.5,False
2020-08-24,5.8,5.8,19.3,72.76,0.0,0,2.721677357241117,Low,27.9,False
